material_id,formula,chemistry_family,predicted_voltage_V,est_capacity_mAh_g,est_energy_density_Wh_kg,energy_above_hull_meV,formation_energy_eV_atom,nsites
mp-1177898,Li2MnFeO4,oxide,1.0239462852478027,284.12619784907605,290.92996482914367,15.6091265625,-2.036794229324712,16
mp-1177968,Li2FeSnO4,sulfate,0.7687336206436157,212.3480695594027,163.23910034908198,20.262825624999003,-2.018632114895833,32
mp-1198048,Li2Cu3(Se2O7)2,sulfate,1.6374751329421997,72.01435450666057,117.92171471954072,0.0,-1.312760364827898,46
mp-1275135,Li2MnO2F,oxide,0.35898467898368835,447.3813311963544,160.60304356281844,27.562513750000004,-2.467270093682949,24
mp-1275616,Li2CrCoO4,oxide,1.3732963800430298,283.9061157579467,389.8872410424656,48.755468749999004,-2.028385343333333,16
mp-1277730,Li2V3CrO8,oxide,0.8370716571807861,154.6130376368122,129.42219163640166,6.98124995536,-2.4837327365476183,28
mp-1280525,Li2Ni3SnO8,sulfate,2.0910894870758057,122.75704575152622,256.6959678355002,22.732917202383,-1.465081155833333,28
mp-1284679,Li2FeCo3O8,oxide,1.6924737691879272,143.12652066421185,242.23788189931238,1.402119904627,-1.562025506190476,28
mp-1290385,Li2Mn3SnO8,sulfate,1.4782873392105103,126.00806718201765,186.2761303535641,18.373089285726,-2.087223203247126,28
mp-1290397,Li2TiFeO4,oxide,0.5905160903930664,295.18986561052384,174.3143653639812,44.65494281249501,-2.5621907065625003,32
mp-1290626,Li2MnV3O8,oxide,1.0429071187973022,153.31208984836664,159.8902699005532,48.701450625001,-2.3977057792569783,28
mp-1291363,Li2TiCr3O8,oxide,0.7665020227432251,155.04472388334915,118.84209447225194,15.584676765874002,-2.568535188571429,28
mp-1293023,Li2MnV3O8,oxide,1.038101077079773,153.31208984836664,159.15344560094033,49.920953482144,-2.396486276399835,28
mp-1295085,Li2MnO2F,oxide,0.32110878825187683,447.3813311963544,143.65807714697294,33.43577625,-2.461396831182949,24
mp-1302892,Li2V3CrO8,oxide,0.8648244142532349,154.6130376368122,133.71312971016948,3.510130312504,-2.487203856190476,28
mp-1304790,Li2FeCo3O8,oxide,1.8228408098220825,143.12652066421185,260.89686283456894,18.785575618913004,-1.54464205047619,28
mp-1305455,Li2Ni3TeO8,oxide,1.7935185432434082,120.30773139442864,215.7741471514549,0.5546982142850001,-1.5289866763095241,28
mp-1306845,Li2Mn3TeO8,oxide,1.3964869976043701,123.42866569050933,172.3665267684529,6.097657455349,-1.996344885866174,28
mp-1307565,Li2Cr3SnO8,sulfate,1.2171297073364258,128.67775469272678,156.61751790986693,20.785272301585,-2.259923854761905,28
mp-1309047,Li2V3WO8,oxide,0.7080273628234863,112.01531653354346,79.30990916108284,0.31164964286,-2.424273058690477,28
mp-1309214,Li2Mn3GaO8,oxide,1.5064765214920044,142.4069038178368,214.53265709994122,4.990864285748001,-2.111794108425698,28
mp-1312602,Li2V3SnO8,sulfate,0.9590768814086914,129.6625131799608,124.35631877625015,17.717841071428,-2.4115144601190472,28
mp-1315650,Li2MnV3O8,oxide,1.0441292524337769,153.31208984836664,160.0776377624351,49.668114196430004,-2.396739115685549,28
mp-1318887,Li2TiCr3O8,oxide,0.7566410303115845,155.04472388334915,117.31319962347243,16.825179265874002,-2.567294686071428,28
mp-1579309,Li2MnP2O7,phosphate,1.0903258323669434,220.80761286518478,240.7522442901904,37.212172916666,-2.634032319073617,24
mp-1648306,Li2FeP2O7,phosphate,1.6366544961929321,219.98575419467164,360.04067370110255,33.562634305549004,-2.541314999246031,24
mp-26025,Li2FeP2O7,phosphate,1.823107123374939,219.98575419467164,401.05759551331425,5.539757013883001,-2.569337876537698,48
mp-26089,Li2CoP2O7,phosphate,2.074916362762451,217.23262166280063,450.73952121392995,13.769648472210001,-2.5147525269543642,48
mp-26165,Li2Ni(PO3)4,phosphate,2.7153825759887695,137.98988778469976,374.6953369532193,12.201016798239001,-2.5394451318546363,38
mp-26257,Li2MnP2O7,phosphate,1.6607805490493774,220.80761286518478,366.71298852852397,23.967148749999,-2.647277343240284,24
mp-26261,Li2Cu(PO3)4,phosphate,2.9738333225250244,136.2874144852663,405.29605463706463,15.091105745613001,-2.466710169749375,38
mp-26359,Li2Co(PO3)4,phosphate,2.421518087387085,137.90476036998766,333.9388715727068,13.01099021929,-2.5419054763283198,38
mp-26417,Li2Cr(PO3)4,phosphate,1.8302984237670898,140.41063714776365,256.9933678516846,30.421840724642003,-2.6113049881704242,38
mp-26689,Li2V(PO3)4,phosphate,1.2158769369125366,140.79958551695182,171.19496875690615,26.025543880952,-2.64202422001253,38
mp-26789,Li2FeP2O7,phosphate,1.6362861394882202,219.98575419467164,359.9596404736038,35.318630555549,-2.539559002996032,24
mp-26965,Li2CrP2O7,phosphate,1.3976836204528809,223.51631103649856,312.40508683976554,0.0,-2.6595338550793652,24
mp-27033,Li2SnP2O7,phosphate,2.235651969909668,174.87054770888332,390.9496844645476,17.004381458336,-2.554917620912698,48
mp-31817,Li2Fe(PO3)4,phosphate,2.3479301929473877,139.0091701033255,326.38382758215727,25.302146798277,-2.56782541764411,38
mp-31964,Li2Mn(PO3)4,phosphate,2.0945379734039307,139.33688644126676,291.8463997471045,28.802497193010005,-2.623123920693112,38
mp-504122,Li2FeP2O7,phosphate,1.4361361265182495,219.98575419467164,315.9294889183315,38.547939513883,-2.536329694037697,48
mp-557893,Li2U4W4O25,oxide,0.43471065163612366,25.509404787027023,11.08920997781817,16.630219107138,-2.8562780147619042,70
mp-584012,Li2NiP2O7,phosphate,2.2607831954956055,217.44392933009016,491.59358139200185,21.306250763891,-2.490683093204364,48
mp-6175,BaLi2P2O7,phosphate,0.849651575088501,164.8581173911585,140.07195910752282,2.068839999993,-2.9612648454960313,48
mp-6412,Li2CuP2O7,phosphate,1.9378694295883179,213.24628102766408,413.2434489769095,0.0,-2.450907211746031,24
mp-689934,Li2CrP2O7,phosphate,1.2219116687774658,223.51631103649856,273.11718861759107,36.413762916666,-2.623120092162698,24
mp-696441,Li2Cr2H4O9,oxide,-0.15963292121887207,201.59415986186718,-32.181064639414146,9.942774784311002,-1.668500023333333,34
mp-705401,Li2Ni4P4O15,phosphate,2.4114677906036377,87.5107842462983,211.02943754041257,47.15556820001,-2.259311689009523,100
mp-752770,Li2FeP2O7,phosphate,1.596969723701477,219.98575419467164,351.3105890945258,33.64223013888301,-2.541235403412697,48
mp-752820,Li2VP2O7,phosphate,0.44846197962760925,224.5035516324496,100.68130719851753,41.62662917534001,-2.647227781746032,24
mp-753291,Li2Mn(PO4)2,phosphate,1.6189793348312378,207.15499454251088,335.37965527140295,5.9789847222270005,-2.495829342221801,26
mp-753527,Li2Mn(SiO3)2,sulfate,1.343598484992981,242.56581635214616,325.91106336182924,43.84347901515,-2.805171915872519,22
mp-753589,Li2VCrO4,oxide,0.5245734453201294,296.4540983932945,155.51194777344313,4.698024374999,-2.446503423333334,16
mp-754032,Li2NiP2O7,phosphate,1.5830187797546387,217.44392933009016,344.2178236731732,38.857323055558,-2.473132020912697,48
mp-754952,Li2CrFeO4,oxide,1.24966299533844,288.62695434596145,360.68642430338537,32.514134791666,-2.144663163958333,16
mp-755348,Li2TiNi2O5,oxide,1.0359301567077637,206.85918571481497,214.29166867398865,45.26812199999301,-2.23113864,20
mp-755443,Li2MnCrO4,oxide,0.9181153774261475,290.0433623051143,266.2932710527088,41.93556249999501,-2.272152621824713,16
mp-757294,Li2Fe3Si3O10,sulfate,1.6557120084762573,125.92927578450316,208.50261413512024,27.509525787042,-2.552164171203704,36
mp-757421,Li2Cr3Si3O10,sulfate,1.0591505765914917,129.44049175989227,137.09697148177614,42.76464009259001,-2.668100568148148,36
mp-759509,Li2MnO2F,oxide,0.37442338466644287,447.3813311963544,167.51003226311786,42.42999624999901,-2.452798179099616,24
mp-767709,Li2Mn3Si3O10,sulfate,1.159237027168274,126.73939349346047,146.9209977384692,16.499442453708003,-2.73346017141443,36
mp-767778,Li2V3Si3O10,sulfate,0.9655172824859619,130.4370043581202,125.93918198346178,29.973267847221003,-2.7439643487037033,36
mp-768590,Li2Ni2(SO4)3,sulfate,1.962597131729126,127.79391240953177,250.80796594739022,15.751782500000003,-1.9166288202192971,38
mp-768659,Li2Co2(SO4)3,sulfate,1.9793862104415894,127.64796480150949,252.66462131904126,36.282792763157005,-1.9131836110087712,38
mp-768742,Li2Mn2(SO4)3,sulfate,1.6054843664169312,130.1238859307469,208.9118645592342,12.794903157892001,-2.13388588026467,38
mp-768831,Li2Fe2(SO4)3,sulfate,1.8946601152420044,129.553426891641,245.45971072451314,16.610252763149003,-2.008453257850876,38
mp-768832,Li2Cu2(SO4)3,sulfate,1.8896095752716064,124.90394065827854,236.01968225703965,23.142097499997003,-1.781498495219298,38
mp-770383,Li2Cr2(SO4)3,sulfate,1.3891377449035645,132.00939757967996,183.37923685991467,48.844032875945004,-2.083754239166666,38
mp-772597,Li2CuNiO4,oxide,0.9688549041748047,267.860622929357,259.51807816042566,21.422365416666004,-1.452863989583333,16
mp-776769,Li2Fe2(PO4)3,phosphate,2.1040947437286377,130.58664307564374,274.7666692966297,41.88883914473501,-2.382787737662907,38
mp-777909,Li2Cr2(PO4)3,phosphate,1.7701929807662964,133.08232106829445,235.58139061918143,32.257115763158005,-2.5638696971365897,38
mp-778246,Li2Mn2(PO4)3,phosphate,1.9866540431976318,131.16625781736604,260.58197642397323,29.632589883044,-2.455321072181964,38
mp-778864,Li2Mn3(PO4)3,phosphate,1.2580442428588867,115.6229901152244,145.458837056588,39.638545500014,-2.536877028969416,40
mp-861061,Li2Si3Ni3O10,sulfate,2.097999334335327,123.45101836035656,259.0001543430463,31.880829583338002,-2.43581092925926,36
mp-1191141,SrLi2SiO4,sulfate,0.6316995620727539,276.9014764049506,174.91854138230627,0.0,-3.02176319125,24
mp-14629,Li2EuSiO4,sulfate,-0.04957538843154907,207.82455333655645,-10.302982957272974,0.0,-2.984761698958333,24
mp-561011,Li2Ta2(OF2)3,oxide,0.8076479434967041,99.67897226997192,80.50551696370782,0.0,-3.47457102125641,39
mp-752766,Li2CrSiO4,sulfate,0.5454424619674683,339.3491566283366,185.0954394579439,41.415053541665,-2.613795254583334,24
mp-753118,Li2FeSiO4,sulfate,0.9864429235458374,331.27721940719397,326.78606881616827,48.253351770833,-2.515013081874999,48
mp-1178130,Li2CrCo3O8,oxide,1.5217349529266357,144.61268187987366,220.0621726530641,14.317999146826,-1.6934484163690482,56
mp-775306,Li2Ti3FeO8,oxide,0.7693767547607422,157.04763110154835,120.82879675977146,4.141965000002,-3.000462087797619,56
mp-763186,Li2Mn3SbO8,sulfate,1.3327723741531372,125.11105841226984,166.74456235293272,0.0,-2.11220821003284,28
mp-772333,Li2Ni3SbO8,sulfate,1.560034155845642,121.90556934976874,190.17685197344886,14.506373214284002,-1.5398301869047621,28
mp-775278,Li2MnV3O8,oxide,0.7827521562576294,153.31208984836664,120.0053689091724,16.98172669643,-2.429425503185549,28
mp-777896,Li2V3NiO8,oxide,0.7805047035217285,151.68291807102023,118.38923099833228,41.245387142860004,-2.289423585476191,28
mp-1177884,Li2Ti3MnO8,oxide,0.6129773855209351,157.46604572293546,96.523125015565,35.294752499998,-3.055045322828408,56
mp-1222642,Li2Ti3ZnO8,oxide,0.5345947742462158,152.76704308393124,81.66846290971615,36.173144821428,-3.019490769047618,14
mp-1222649,Li2MgTi3O8,oxide,0.5335383415222168,173.0371433957684,92.32195050912028,38.394445892857,-3.198320521547618,14
mp-755379,Li2MnV3O8,oxide,0.9656404256820679,153.31208984836664,148.0443517033842,32.691189553572,-2.4137160403284073,14
mp-755521,Li2Ti3FeO8,oxide,0.7196242809295654,157.04763110154835,113.01528860314339,29.922735178573003,-2.974681317619048,14
mp-761669,Li2Ti3CoO8,oxide,0.8749172687530518,155.63944973423423,136.17164227170412,35.322828392857005,-2.9472504785119042,56
mp-775027,Li2Mn3CoO8,oxide,1.473327875137329,146.6094192312534,216.00374411110047,30.470525000001,-1.9205748457471272,14
mp-849420,Li2Mn3CuO8,oxide,1.4419902563095093,144.78280533215266,208.7753945701206,41.290248190473,-1.832307159318556,14
mp-1302458,Li2MnV3O8,oxide,0.9214717149734497,153.31208984836664,141.272754358738,19.428579910714003,-2.426978649971264,28
mp-753128,Li2VO2F,oxide,0.5812589526176453,462.818809754904,269.01757660988073,9.730130833335,-2.707709861944444,12
mp-754758,Li2FeO2F,oxide,1.2359257936477661,444.02032549509505,548.7761731832647,2.7761770833340003,-2.348767619444444,12
mp-758524,Li2NiO2F,oxide,1.346238613128662,433.78547195645706,583.9787521620229,12.050426388888,-2.041529737777777,12
mp-763051,Li2VO2F,oxide,0.5689738988876343,462.818809754904,263.331822664782,4.5107479166680005,-2.712929244861111,24
mp-764063,Li2CoO2F,oxide,0.6533809900283813,432.94533325661723,282.8782504713761,2.338541666667,-2.216353936944444,12
mp-1210825,Li2Zn2W2O9,oxide,0.9410439729690552,81.66677991500585,76.85203103080654,37.395115749998,-2.122180268444445,30
mp-1177800,Li2VCr3O8,oxide,0.8954925537109375,153.67810852419822,137.61760185180086,30.650521473223,-2.387246063690476,28
mp-1177815,Li2V3SnO8,sulfate,0.9984952211380005,129.6625131799608,129.46739977093387,45.10098892857,-2.3841313122619052,14
mp-1177849,Li2TiCr3O8,oxide,0.8413797616958618,155.04472388334915,130.451492833173,24.481548908731003,-2.559638316428571,14
mp-1177911,Li2Mn3SbO8,sulfate,1.4847718477249146,125.11105841226984,185.7613773696056,27.138226428570004,-2.08506998360427,28
mp-1178030,Li2Cr3SbO8,sulfate,1.2135159969329834,127.74247513556732,155.0175370648248,4.287871428571,-2.321780501547618,28
mp-1178047,Li2Cr3WO8,oxide,0.7693008184432983,111.2796096370085,85.60749476980139,18.27693,-2.335650475476189,28
mp-569396,BaLi2(MgGe)2,other,0.4522586166858673,155.32934027626854,70.24903256407359,0.0,-0.42101846523809505,7
mp-570771,BaLi2(MgSi)2,sulfide,0.31290560960769653,209.39880464080628,65.52206061725444,0.0,-0.27943568380952405,7
mp-733849,Li2P2H2O7,phosphate,0.19920426607131958,282.3623052875286,56.24777579100802,27.498839294867004,-2.362636286291209,78
mp-752703,Li2CoNi3O8,oxide,1.6082713603973389,142.2269505027049,228.7395311701502,13.071243839283001,-1.2801518890476191,14
mp-753177,Li2MnCo3O8,oxide,1.6437395811080933,143.47396220862004,235.8338305407155,34.855716249999006,-1.638689290328407,14
mp-753967,Li2Mn3GaO8,oxide,1.6772860288619995,142.4069038178368,238.8571101871522,20.609287857177,-2.096175684854269,14
mp-754139,Li2Cr3TeO8,oxide,1.2619706392288208,125.98906374312372,158.9944993077505,28.997913482149002,-2.164973477380952,14
mp-754265,Li2MgMn3O8,oxide,1.156201720237732,161.94741249929547,187.243876919735,19.310502499999,-2.196948732532841,14
mp-754267,Li2MnCu3O8,oxide,1.5887510776519775,138.34959622031297,219.8030700877382,38.954105836302006,-1.352370296756978,14
mp-754294,Li2VCo3O8,oxide,1.172899842262268,145.02529278279619,170.10014302898088,24.973241415807003,-1.798353347619047,14
mp-754682,Li2TiCo3O8,oxide,1.0159306526184082,146.2417375321205,148.57146385105716,30.052680446432,-1.973672618571427,14
mp-754735,Li2Ni3SbO8,sulfate,2.138714551925659,121.90556934976874,260.72121512913304,17.181096785712,-1.537155463333333,14
mp-755590,Li2Ni3BiO8,oxide,1.8796025514602661,101.72737655184352,191.20703652020433,21.828558035718004,-1.344415526904762,14
mp-755855,Li2Fe3BiO8,oxide,1.7982242107391357,103.40425384158647,185.94403275135608,13.711571875006001,-1.735695458333333,28
mp-755971,Li2Mn3TeO8,oxide,1.4048629999160767,123.42866569050933,173.40036555760747,14.019094241064002,-1.988423449080459,14
mp-755975,Li2TiV3O8,oxide,0.6932367086410522,156.47664249535933,108.4753526226855,21.101630357158,-2.709517515714286,14
mp-755986,Li2NbCr3O8,oxide,0.7847225666046143,137.17466057178936,107.64405171701132,14.821801071430002,-2.554107807261904,28
mp-756107,Li2Fe3SbO8,sulfate,1.8648847341537476,124.32155876468843,231.8453770664655,7.566345714286,-1.921611299047619,28
mp-756138,Li2V3SbO8,sulfate,0.9430553913116455,128.71291645786394,121.38340979703402,0.0,-2.410235835119048,28
mp-756154,Li2Cr3BiO8,oxide,1.241324543952942,105.75995583667542,131.28242894744437,15.565609980158001,-2.143834620119047,28
mp-756157,Li2Fe3CoO8,oxide,1.982167363166809,145.52645622188382,288.45779200034156,38.224642213878,-1.639101451190476,14
mp-756158,Li2Ti3VO8,oxide,0.48287561535835266,159.33668569349535,76.93980015340699,12.946026785710002,-3.098766513511904,56
mp-756193,Li2MnNi3O8,oxide,1.643018364906311,143.75075029409382,236.18512270225744,21.014426696430004,-1.4404240988998351,14
mp-756280,Li2Ti3CrO8,oxide,0.6147487163543701,158.83876194424286,97.64592501254067,2.7017785416630002,-3.064382459404762,56
mp-756409,Li2Ti3NiO8,oxide,0.520869255065918,155.74788855326818,81.12428668883041,15.252186428572001,-2.943143192083334,56
mp-756423,Li2Co3BiO8,oxide,1.9530799388885498,101.5886858434421,198.41082433887797,3.0284738035720005,-1.563510446190476,14
mp-756536,Li2Ti3MnO8,oxide,0.7161730527877808,157.46604572293546,112.77293867581496,44.807061785713,-3.045533013542694,28
mp-756596,Li2Mn3CuO8,oxide,1.3994801044464111,144.78280533215266,202.62065552828543,20.414333904759,-1.85318307360427,14
mp-756879,Li2Mn3FeO8,oxide,1.6405456066131592,147.8582829497628,242.56825649459876,24.503895297603002,-1.9868562250328412,14
mp-756918,Li2Mn3SnO8,sulfate,1.481643557548523,126.00806718201765,186.6990409393779,49.36596357144101,-2.056230328961412,14
mp-761676,Li2Co3SbO8,sulfate,1.9498933553695679,121.7064555586564,237.31460899940572,9.458066071403001,-1.739238456190475,14
mp-761748,Li2CrCo3O8,oxide,1.446861743927002,144.61268187987366,209.23455709867477,19.597835753970003,-1.688168579761905,14
mp-764098,Li2Ni3TeO8,oxide,1.8253511190414429,120.30773139442864,219.60385213015766,0.44132928571400004,-1.529100045238094,14
mp-768413,Li2FeNi3O8,oxide,1.8600432872772217,143.40196852668683,266.7338689404032,35.216509876219,-1.312056718333333,14
mp-768681,Li2Cr3SnO8,sulfate,1.2483570575714111,128.67775469272678,160.63578322310823,31.438782658729,-2.249270344404761,14
mp-769631,Li2Mn3NiO8,oxide,1.4437183141708374,146.70563618373382,211.80161375054038,17.472685357143,-1.933180654318555,14
mp-771159,Li2V3WO8,oxide,0.6996524930000305,112.01531653354346,78.37179546688121,0.585082857147,-2.423999625476189,28
mp-771776,Li2Cr3NiO8,oxide,1.0699766874313354,150.33701304328682,160.85709921437748,46.052808333334006,-2.019459474047618,14
mp-772177,Li2Fe3CuO8,oxide,1.8475342988967896,143.72656238688413,265.53975367229765,49.116316464291,-1.533865337619046,14
mp-772509,Li2NbV3O8,oxide,0.611778974533081,138.2943307064187,84.60556382331161,9.065413303559,-2.644181079047619,28
mp-774694,Li2Ni3SnO8,sulfate,2.083359956741333,122.75704575152622,255.7471135265935,39.635212202383,-1.448178860833333,14
mp-774822,Li2Mn3CoO8,oxide,1.6007641553878784,146.6094192312534,234.68710314762475,17.786280714286,-1.933259090032841,14
mp-775023,Li2Fe3SnO8,sulfate,2.016066312789917,125.20724223130685,252.42610317986478,21.409631434521,-1.848115953690476,28
mp-776115,Li2NbFe3O8,oxide,1.324751853942871,133.23769436648936,176.50688262708042,47.381835267856005,-2.161215765833333,28
mp-850187,Li2V3CrO8,oxide,0.875095009803772,154.6130376368122,135.30109768657715,34.542658169646,-2.456171328333333,14
mp-850231,Li2TiFe3O8,oxide,1.2773176431655884,150.0339230495366,191.64097698452136,46.37411642177201,-2.146936383571428,14
mp-861570,Li2FeCo3O8,oxide,1.703715443611145,143.12652066421185,243.84686364594742,1.0325988331990001,-1.5623950272619052,28
mp-1306720,Li2Ni3SbO8,sulfate,2.1110849380493164,121.90556934976874,257.3530113186232,12.939133928570001,-1.5413974261904761,28
mp-1220813,NaLi2(RuO2)6,oxide,1.0448681116104126,64.1745364052465,67.05392666722359,37.113346488094,-1.510076823716474,21
mp-1223542,KLi2(RuO2)6,oxide,1.2562599182128906,62.96034111622469,79.09455298132413,35.86219654763801,-1.515411313519841,21
mp-1020009,Li2Ca2Si2O7,sulfate,0.6321600675582886,204.43561673928167,129.23603328922468,10.006000705135,-3.192593183846154,78
mp-726294,Li2V2P2O11,phosphate,1.1339534521102905,151.54962459718374,171.8502199779951,36.172157058823004,-2.515288298585435,34
mp-774512,Li2U(WO5)2,oxide,0.49742239713668823,68.75966852667787,34.2025991448642,18.434323416666004,-2.626815781111111,60
mp-558310,BaLi2SiO4,sulfate,0.579688310623169,220.32774594818326,127.72141883211312,0.0,-2.982801668541666,48
mp-557816,Ba5Li2(WO5)3,oxide,0.807472825050354,35.926939708906275,29.01002750216429,0.0,-2.779990600866666,50
mp-753235,Li2Mn3TeO8,oxide,1.2201486825942993,123.42866569050933,150.60132383664717,3.3693545982060003,-1.999073188723317,28
mp-753728,Li2Cr3SnO8,sulfate,0.8987836837768555,128.67775469272678,115.65346638286353,14.802324801586002,-2.265906802261904,28
mp-754784,Li2Mn3CoO8,oxide,1.389934778213501,146.6094192312534,203.7775306032024,37.753436071429,-1.9132919346756991,28
mp-754882,Li2Ni3SnO8,sulfate,1.916171908378601,122.75704575152622,235.22360262462124,33.400756130954,-1.4544133169047622,28
mp-756067,Li2V3SbO8,sulfate,0.6670314073562622,128.71291645786394,85.855557809818,9.812615000000001,-2.400423220119048,28
mp-756196,Li2Co3NiO8,oxide,1.3364461660385132,142.04619795281388,189.83709665438582,4.376688124996001,-1.433889075119048,28
mp-757558,Li2NbCo3O8,oxide,1.0063304901123047,130.23856308602905,131.06303702188592,21.924155491074,-1.962201984404762,28
mp-757835,Li2VCo3O8,oxide,0.8390218019485474,145.02529278279619,121.67938247873731,47.79603820152201,-1.775530550833332,28
mp-757930,Li2Co3SbO8,sulfate,1.538872241973877,121.7064555586564,187.2906861282436,28.098295357118,-1.720598226904761,28
mp-758202,Li2NbCr3O8,oxide,0.6240450143814087,137.17466057178936,85.60316302928715,0.0901085714311023,-2.568839499761904,28
mp-765293,Li2CrCo3O8,oxide,1.1948764324188232,144.61268187987366,172.79428540714164,39.228681825398,-1.668537733690476,28
mp-770175,Li2Mn3FeO8,oxide,1.3312002420425415,147.8582829497628,196.82898205071885,48.532806726175004,-1.962827313604269,28
mp-771076,Li2Ti3VO8,oxide,0.1861654818058014,159.33668569349535,29.662990861469105,37.15020053571101,-3.074562339761904,28
mp-771704,Li2Cr3SbO8,sulfate,0.9368898868560791,127.74247513556732,119.68063307647716,7.5215257142850005,-2.318546847261904,28
mp-771708,Li2Ni3SbO8,sulfate,1.5149317979812622,121.90556934976874,184.67862335897462,29.557892499998005,-1.5247786676190471,28
mp-771712,Li2Fe3SbO8,sulfate,1.693660855293274,124.32155876468843,210.55855754879522,0.0,-1.9291776447619051,28
mp-771895,Li2Ni3WO8,oxide,0.9338563680648804,106.82398912389742,99.75826250544513,32.554418214284,-1.6670057511904761,28
mp-771953,Li2NbNi3O8,oxide,1.1723604202270508,130.4665989296988,152.95387674681578,43.561998071432,-1.775759346547619,28
mp-771959,Li2Mn3WO8,oxide,0.6686465740203857,109.27742261358287,73.06797424835001,48.67184321428601,-2.152717911818555,28
mp-771960,Li2Ni3TeO8,oxide,1.3662670850753784,120.30773139442864,164.37249348429762,12.020001785714001,-1.517521372738095,28
mp-771971,Li2Mn3NiO8,oxide,1.2437413930892944,146.70563618373382,182.4638723212083,47.156302142856,-1.903497037532841,28
mp-772420,Li2Co3SnO8,sulfate,1.8377395868301392,122.55514304118722,225.22443793642,36.968742410721006,-1.666633675119047,28
mp-772612,Li2TiCr3O8,oxide,0.3389849364757538,155.04472388334915,52.557825876497894,41.776418194444005,-2.542343447142857,28
mp-773163,Li2Fe3SnO8,sulfate,1.8940752744674683,125.20724223130685,237.15194169457732,8.652488220236002,-1.8608730969047622,28
mp-774680,Li2Ti3NiO8,oxide,0.5554099082946777,155.74788855326818,86.50392049846037,41.233697142857004,-2.9171616813690493,56
mp-775011,Li2NbFe3O8,oxide,1.304978609085083,133.23769436648936,173.87234107208468,25.934929910713002,-2.182662671190475,28
mp-775204,Li2V3WO8,oxide,0.5062196254730225,112.01531653354346,56.704351582852425,2.757417142861,-2.421827291190477,28
mp-775271,Li2Cr3WO8,oxide,0.6000666618347168,111.2796096370085,66.77518388515007,11.040836428572002,-2.342886569047618,28
mp-775742,Li2Fe3TeO8,oxide,1.5351552963256836,122.66019118001739,188.3024421383246,42.160594642854,-1.7929600605952372,28
mp-775874,Li2Ti3FeO8,oxide,0.7623012065887451,157.04763110154835,119.71759868061444,30.346759464286002,-2.9742572933333333,56
mp-776085,Li2V3SnO8,sulfate,0.41344645619392395,129.6625131799608,53.60850657545275,44.716848571428,-2.384515452619047,28
mp-777480,Li2Ti3MnO8,oxide,0.5166584253311157,157.46604572293546,81.35615922632931,33.434965535713005,-3.056905109792693,56
mp-777682,Li2NbV3O8,oxide,0.43216291069984436,138.2943307064187,59.76568049137276,2.893159732131,-2.650353332619048,28
mp-777904,Li2Ti3CrO8,oxide,0.3075360655784607,158.83876194424286,48.84864790968618,32.891008184520004,-3.034193229761906,28
mp-778197,Li2Cr3TeO8,oxide,1.1128541231155396,125.98906374312372,140.20744905400176,22.933862053577002,-2.171037528809524,28
mp-1177922,Li2Mn3VO8,oxide,1.2085953950881958,149.88556629594706,181.1510052154681,38.910942615213,-2.18942661110427,56
mp-1177993,Li2Mn3SnO8,sulfate,1.4802088737487793,126.00806718201765,186.51825920675486,22.858179464298,-2.082738113068555,56
mp-1196457,Li2B3O4F3,oxide,3.5254552364349365,320.3914995250766,1129.5258897099227,0.0,-3.002820090763889,48
mp-505245,Li2Cr(H2O3)2,oxide,-0.385649174451828,323.09811576730135,-124.60252161260092,18.963177820514,-1.696262757820512,52
mp-775165,Li2Mn3CuO8,oxide,1.3423081636428833,144.78280533215266,194.3431415524669,33.049893011901005,-1.840547514497128,56
mp-775285,Li2CoNi3O8,oxide,1.7902945280075073,142.2269505027049,254.62813122018719,9.349787946425002,-1.283873344940476,56
mp-775328,Li2TiNi3O8,oxide,1.0933036804199219,146.52931843802656,160.20104313771716,40.506672401864,-1.765857367321428,56
mp-775492,Li2MnV3O8,oxide,0.9705362319946289,153.31208984836664,148.79493800065575,32.51607044643001,-2.413891159435549,56
mp-775564,Li2TiV3O8,oxide,0.6278997659683228,156.47664249535933,98.25164720234503,6.079311607157001,-2.7245398344642853,56
mp-775349,Li2Cr(Si2O5)3,sulfate,3.0938799381256104,112.99751824531323,349.60075475715723,39.66532781250701,-2.990837399756945,96
mp-704943,Li2Mn3ZnO8,oxide,1.1387193202972412,144.05791921686927,164.04153585406826,0.0,-2.018102850389983,56
mp-757513,Li2Mn3CoO8,oxide,1.4427990913391113,146.6094192312534,211.52793684860725,4.672765892857001,-1.94637260485427,56
mp-768110,Li2Ti3CoO8,oxide,0.9565058946609497,155.63944973423423,148.87005111258162,0.0,-2.982573306904761,56
mp-769597,Li2CoGe3O8,oxide,1.6466671228408813,128.01554565915856,210.7989902494721,13.278495535717001,-2.105510020654762,56
mp-772964,Li2Cr3SnO8,sulfate,1.3089401721954346,128.67775469272678,168.43148238521968,30.892951408729004,-2.249816175654761,56
mp-774631,Li2TiV3O8,oxide,0.5132026672363281,156.47664249535933,80.30423028880378,34.510639107157004,-2.6961085069642863,56
mp-774752,Li2MgTi3O8,oxide,0.48386451601982117,173.0371433957684,83.72653364264588,0.0,-3.236714967440475,56
mp-774797,Li2Ti3ZnO8,oxide,0.5735152363777161,152.76704308393124,87.61422682500556,0.0,-3.055663913869047,56
